date,time,tweet,clase
2022-11-07,02:36:00.000,"Les voy a recomendar cambiar su nómina de Santander a cualquier otro banco, incluso  tiene mejor servicio. #DeNada #BuenasNoches #FelizDomingo",2
2023-07-13,20:16:30.000,"Un desastre  

Tres meses sin resolver un inconveniente que el mismo banco ocasionó. Ahora directamente ni responden.

No le recomiendo a nadie este banco",1
2020-11-19,17:10:56.000,Queridos  me encanta que sean futboleros pero que mala atención tienen en la sucursal Xitla. Más triste que no entrar al repechaje con 12 lugares para 18 equipos... ¿Se entendió?,0
2023-06-07,00:13:59.000,"#Vtuber #streamer 
Alguien me podría recomendar una página para recibir donaciones con mercado pago? aparte de ceneka",0
2022-05-16,12:24:26.000,"Hoy es un gran día…  New soon!

Pero también el de avisaros y expresar a quien no recomendar cómo partner bancario   A pesar del pésimo asesoramiento y dejar proyectos en la estacada seguiremos adelante!",2
2023-12-18,11:31:58.000,"Hoy 10am sale la Preventa con santander amex para el sideshow de , Suerte para todos los que vayan a comprar!

Les recomiendo entrar media hora antes a la página por si llega haber fila virtual e ir adelantando cosas como iniciar sesión, éxitos a todos!#TDEsideshow",0
2022-11-21,20:03:57.000,"Quién más de ustedes sabía que si compras en #Walmart y quieres pagar a meses sin intereses, ya no te aceptan las chafa tarjetas de #Santander #bancosantander .
Con la pena, voy a cancelarla. Les recomiendo cambiar de banco ",2
2022-04-01,21:12:38.000,"Desde hace mucho dejé de hablar chido de bbva, ahora siempre recomiendo hey banco te tqm banregio",2
2023-06-27,11:48:26.000,"Hola  y adiós  . Jamás había visto tan mala atención. Me hacen un favor y saludan a la oficina de Puerto del Carmen, 35510, de mi parte. Yo no pienso volver a pasar ni por la misma acera. Qué pena.. 
Gracias  por la excelente atención. ",0
2021-08-17,18:17:44.000,Siempre les voy a recomendar pagar en soriana por QR con Mercado Pago porque una vez al mes les descuentan hasta 80 pesos.,2
2021-12-01,15:36:28.000,"Ayer  me bloquio mi cuenta por no “actualizar mis datos” cosa que nunca me avisaron que teni q hacer, no me podían depositar mi sueldo por esta razón y no me lo pudieron resolver, al momento fui a  y ahora son mi nuevo banco por la mala atención de Santander",2
2021-05-18,16:47:35.000,"Que pena que sea la segunda vez que intento y tengo mala experiencia en Banco Azteca, dos de dos mala atención y pésima organización .",2
2020-11-01,12:23:11.000,Ya vieron la antena 5G en la avenida Santander? Les recomiendo que vayan preparados. El impacto es grande.,0
2022-10-01,13:08:02.000,"alguien me puede recomendar una casa de apuestas deportivas que sea con mercado pago???
bet365 es con tarjeta de crédito",0
2021-10-13,13:57:32.000,"Siempre tengo min 700 pesos en Mercado Pago cuya única finalidad es ser donados. Me evita el ""no tengo, no puedo, cómo hago?, seguro alguien más dona"". Recomiendo ",2
2022-10-23,11:30:51.000,Para los que vivimos en el exterior pero pagamos cosas en Argentina: Recomiendo  Se abre la cuenta online y te bajas la tarjeta al Apple Wallet. Me di de baja de  y fue una gran decisión. Peor soporte ever. Síganme para mas consejos (?),0
2022-10-14,20:57:58.000,"hola, si te sobra tiempo en tu vida y requieres un banco pesimo lleno de arrogantes y pedante atencion, contrata  o  no se los recomiendo, para una aclaracion 1.5 meses y espere en la linea, un estado de cuenta 2 meses  a ver si los van controlando",0
2022-02-11,20:19:37.000,"Ojo con , no les recomiendo ese banco, seguido pero muy seguido tiene fallas en su sistema y su app, creo que es mejor  o inclusive  de ",2
2023-06-23,00:34:07.000,"Hoy necesité asesoría telefónica de .
Quedé muy complacido con la amabilidad, profesionalismo y eficiencia de la ejecutiva para tratar el tema y darle solución. 
Nada que ver con los supuestos ""gigantes"" Banamex y Bbva.
Felicidades a  
Lo recomiendo 100%",2
2021-08-06,11:21:27.000,"Hola  su app es pésima, no tienen un diseñador ui/ux allá? Les puedo recomendar uno de acá, de Tolosa",0
2023-02-16,20:56:53.000,Qué vergüenza  la no resolución de problemas. Después quieren medir el NPS….ya les aviso que les va a dar MAL. Gracias por darme un excelente caso de MALA ATENCIÓN al cliente para las clases que doy. #UXDETERROR,0
2022-03-18,13:42:36.000,"Nefasto trato, mala gestión administrativa, mala atención, malas contestaciones y falta de respeto de los “señores” banqueros de   oficina Huelva 4961 - Muñoz de Vargas. 
De vergüenza, 1 mes para desbloquear una cuenta..",0
2021-10-14,20:53:16.000,Quienes quieran renovar sus abonos les recomiendo que lo hagan vía web ya que desde mercado pago lo pueden hacer hasta 12 cuotas sin interés.(En la sede esta un poco más caro) #SanLorenzo,0
2020-11-12,17:10:37.000,La mala atencion en el #BancoSantander sucursal av Valparaiso de Viña del Mar es terrible... La cajera no quizo pagar un cheque a una mujer humilde... Se pasan...,0
2023-06-02,23:54:43.000,"Que fruta noble Mercado Pago , lo recomiendo al 1.000% , obtienes la cuenta en 10 min l tarjeta física al otro día , fácil acceso a la app con muchas funciones fantásticas , transfieres dinero rápido , en fin muy cómodo todo",2
2023-12-07,02:04:45.000,"Estoy así  de pagar y nunca más usar ni recomendar mi tarjeta . 
Casi un mes de llamadas, idas a sucursales, instrucciones por la app, folio de seguimiento y no se ha podido dar de alta mi tarjeta de crédito en la banca electrónica.  Por eso  es la mejor app",1
2021-01-04,15:52:49.000,"Soluciones de la ""banca online"" de  mañana, mañana, mañana o pasese por un Banco Santander y así desde el 27 de noviembre.

Patético#nuncamas ni  ni  

Os recomiendo que huyáis de ellos y contratéis otros bancos online más eficientes.",2
2023-07-18,18:08:54.000,"En  están descontando cargos de  hace un año que no hay manera de comprobar. Cuando consultas te responden que hubo ""una incidencia"" que solo puedes constatar si vas a perder tiempo a la sucursal. Una vergüenza de mala atención.",0
2023-05-15,18:29:22.000,Increíble cómo no me avivé antes con los rendimientos de Mercado Pago. Siento que estaba perdiendo mucha más plata (de la que de por sí perdemos todos los días ). Uso y recomiendo.,0
2021-03-17,14:55:37.000,"Por favor, ¿alguien me puede recomendar un banco que NO te robe por tener una cuenta nómina? Gracias
Los del Santander NO respetan a sus clientes ni los contratos que se firman.  Ladrones.",2
2022-06-16,11:35:53.000,"Banco Santander sos poco serio  
No lo recomiendo !!!!!",2
2020-05-09,18:55:51.000,"Bueno señores   me rindo! 
En resumen:
1- Mala atención 
2- Cero empatía con sus clientes
3- Algo de burla 
4- Da lo mismo llamar si al final no resuelven nada.

Ahh y dejen de hablarle a los clientes cómo si fueran una grabación!",1
2020-06-03,18:43:48.000,Hola  buena tarde me podría decir a qué número puedo marcar para poner una queja por mal servicio en una de sus sucursales y no mal servicio de mala atención si no mal servicio de mal trato hacía mi persona,1
2021-03-10,22:07:36.000,"Hoy cumplo 1 año de no volver a tener papel moneda en mis manos, todo lo he hecho con transacciones, tarjetas, mercado pago y banca virtual. 
He mejorado mi capacidad de ahorro, me siento más seguro, para mi ha sido más que gratificante la experiencia, se las recomiendo mucho",2
2021-09-11,12:51:47.000,"A día de hoy recomiendo comprar acciones del BBVA y del Santander porque durante las dos últimas semanas ha caído su cotización, sabiendo que se producirá un rebote y volverán a subir.",2
2020-06-09,02:02:33.000,"Les recomiendo que tengan muchísimo cuidado con los cajeros  sobre todo los de Polanco, no sirven y no los arreglan. Me pregunto si es a propósito para robar el dinero de los clientes pues se han reportado y nada. Me queda esa duda. #8Junio #Santander",0
2021-08-04,16:42:17.000,"Llevo días comunicándome a  y nada más me tienen como tonta pidiéndome que les llame después, no puedo creer que ni ellos conozcan sus promociones, que horrible tarjeta no recomiendo en lo absoluto su TDC ni su servicio que nefastos ",1
2021-10-14,17:14:45.000,"Los bancos hacen publicidad ....venite, yo te banco, yo te doy....ninguno te atiende, bizarro
YO cerre la cta de HSBC,BASTA!, y uso todo virtual por UALA y Mercado pago, feliz recomiendo.
te dan una master, todo debito
Ahora el que no los atiende soy yo jaja ",2
2020-07-02,12:10:26.000,es una vergüenza lo del     no recomiendo a nadie ese banco. No hacen mas que darte largas. No te responden. Se pasan la pelota de unos a otros. Te tienen mas de 20 minutos al teléfono para luego colgarte. Sinvergüenzas!,1
2021-12-29,18:15:45.000,"Me quejo de   de la mala atención para cobrar un premio de la  y en   esta peor te tiene ahí esperando para que te digan regrese como a las 2pm y para rematar te obligan a abrir una cuenta, que horror.",0
2020-09-22,15:23:21.000,"Si tenés que hacer un regalito en mdq súper recomiendo el emprendimiento de  y su novio del bien. Te cocinan rico, abundante, pagas por mercado pago y llevan el pedido a domicilio. ",0
2022-01-04,07:23:54.000,"Tienda culia con mala atención al cliente weon, que les cuesta avisar del reembolso o responder mis correos pero nada, la wea llegó directo a Mercado pago sin ningún aviso",0
2023-01-31,01:27:26.000,"por cierto cancelé mi tarjeta banamex, si alguien me puede recomendar otro banco se los agradecería.

Uso banregio para ahorro pero siempre esta suave tener dos bancos.",2
2023-07-19,20:49:43.000,"Recomendación a clientes de  Chitré muy mala atención la banca en línea no sirve y si quieren cojer una buena rabieta habrán una cuenta con ellos, se los digo yo que nunca me supieron resolver",0
2024-03-22,14:11:19.000,"Les juro que esto no es un chivo. Recomiendo mucho  
Si tenes plata en PayPal y queres o necesitas pesos en Mercado Pago con la app o la web de Saldo Ar podes intercambiar.",2
2022-09-30,22:16:45.000,"Oye amigos de , yo soy súper fan de ustedes, los recomiendo harto, y soy nivel 6 desde siempre. Pero le jugaron feo a mi hija, ella compró y tuvo que devolver un producto. Ud le pidieron que activara su cuenta de Mercado pago para devolverle la plata. Y  pudo abrirla",0
2019-05-31,21:04:02.000,"Mi contador me sugirió mil veces que me vaya del Santander Río y hoy me di cuenta que tiene razón.
Con el Citi nunca tuve ningún problema, el Santander es una máquina de generar conflictos. 
Hoy les recomiendo a todos que cambien de banco antes de que los jodan.",2
2020-02-03,13:25:41.000,"A los autónomos que tengan cuenta en  , os recomiendo ir cerrando cuentas. No somos rentables para ellos. Primero bloqueos sin previo aviso, después: 'Tu cuenta será cancelada, por motivos comerciales'. Parecía más serio el grupo ",0
2020-04-18,14:00:12.000,"Yo tenía mi lana en banco Azteca, y digo tenía porque cualquier día de estos me visto de astronauta y voy a retirar mi dinero. Recomiendo que cuando pase la cuarentena, ustedes también lo hagan!

No consumamos productos o servicios de grupo salinas!#TvAztecaTerrorista",2
2020-06-12,21:47:27.000,"Muy deficiente el servicio de  en cuanto a manejo de tarjetas y el funcionamiento con su banca móvil, si tienen la opción de pertenecer a otro banco que no sea Santander se los recomiendo muy ampliamente",2
2020-01-08,19:26:38.000,"Hola , , ,  necesito cambiar mí cuenta sueldo porque  no responde mis reclamos. Me pueden recomendar algún paquete?",1
2022-05-09,13:46:17.000,"Recomiendo que si tienen cuenta en  la cierren y abran en ,  u  otro banco como la gente. El ciudad no protege contra fraude o robo en cuenta. Por suerte no me salió tan caro enterarme, pero si tienen guita les puede costar más que a mí!",0
2020-09-15,23:41:17.000,Que mala atención!!! Cuantos días van a pasar para que vuelva a funcionar mi cuenta? No puedo usar mi dinero de mercado pagoTodavía no se han movido,1
2019-04-14,02:04:59.000,"ENVÍOS DE DINERO EN MÉXICO

No les recomiendo Banco Azteca, les cobran altas comisiones a sus clientes. Si usted envía por ejemplo $ 30,000 mil pesos le cobraran una comisión de $2000, 0 si dos mil pesos.
Son unas ratas esos de Banco Azteca.",2
2019-12-19,22:09:45.000,"Chicos les recomiendo q todos aquellos que tienen la tarjeta cargada en la app de Mercado Libre o Mercado Pago la saquen xq si alguien les roba los dato Mercado Libre no se hace cargo, uds tienen q demostrar q no fueron los q compraron. Gracias  por tanto!",2
2020-09-22,16:12:36.000,"El potencial del lenguaje claro desde la perspectiva de negocio lo expone Esther de la Torre, de , al explicar que es el principal motivo que lleva a un cliente a recomendar la empresa. #EnClaro#LenguajeClaro#EnClaro2020",0
2019-09-27,03:01:53.000,"Pa todos los que quieran un 9 barato de la liga santander, les recomiendo a Munir. Es moy bueno.",0
2020-03-13,12:20:44.000,"En Vzla,  se caracteriza por tener una muy mala atención al usuario. En Arg tampoco me fue mucho mejor. Creí que no se podía empeorar hasta que entré a una agencia en Coruña. ¿Como puede subsistir un empresa que se saca de encima al usuario, en lugar de hacerse útiles?",0
2018-05-06,14:53:16.000,"Para los que piden demoler el BBVA, sacar la gallina etc. etc...
les recomiendo leer “La pelota no entra por azar” de Ferran Soriano, digo si es que saben leer ",0
2018-06-27,17:26:22.000,Hoy tengo una perfecta excusa para poder poner todo el día K-pop sin que me digan nada  Si piensan en verdad escucharK-pop les recomiendo que busquen Dejavu de NU'EST W. Es una canción con ritmo latino ;),0
2019-05-07,10:11:10.000,"Pues parece que no quieres que ingrese mi dinero en la entidad, cajero automático no acepta ingresos y caja cerrada,no quieren atender y sin solución alternativa, tampoco dan hoja de reclamaciones,muy mala atención al cliente en #Vilanova oficina 1023 ",0
2018-12-14,13:01:06.000,#placer acabo d romper   @SantanderRio cerrar la cuenta x mala #atencion #discriminacion en 8 años solo me dieron  asiento .recomiendo cerrar las cuentas a los q están en esta situación .alternativas es enorme.ya abrí en otro,0
